train/policy_gradient_loss,eval/mean_ep_length,train/clip_range,train/loss,train/explained_variance,time/total_timesteps,train/clip_fraction,train/entropy_loss,eval/mean_reward,train/std,eval/success_rate,train/approx_kl,train/value_loss,train/learning_rate,train/n_updates,reward/env_0,pose_reward/env_0,success_rate/env_0,distance_reward/env_0,pose_reward/env_1,reward/env_1,distance_reward/env_1,success_rate/env_1,distance_reward/env_2,reward/env_2,pose_reward/env_2,success_rate/env_2,pose_reward/env_3,reward/env_3,distance_reward/env_3,success_rate/env_3,success_rate/env_4,reward/env_4,pose_reward/env_4,distance_reward/env_4,reward/env_5,distance_reward/env_5,success_rate/env_5,pose_reward/env_5,reward/env_6,distance_reward/env_6,pose_reward/env_6,success_rate/env_6,reward/env_7,distance_reward/env_7,success_rate/env_7,pose_reward/env_7
-0.002704648961662315,,0.2,115679.296875,1.1920928955078125e-07,,0.0314453125,-9.492630596458913,,0.9378994703292847,,0.004807053,301935.65349121095,0.0003,270,-19638.874518370667,-2052.4890616892935,0.0,1.161641960844581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-2174.7995402319216,-20372.31865888668,1.0647637508037886,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1.5337023739371494,-22216.638185268333,-2484.988399918659,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-2823.5311649865052,-24247.83358431133,1.543900934609807,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-18203.282103028796,-1820.522989822118,1.1276393173249604,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20070.088532364098,2.080902483457249,0.0,-1954.1106578774695,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19137.86832196526,1.7984693962199516,-1977.9581897237667,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16753.760302344333,2.6573157022191833,0.0,-1579.4656994262737
,102.0,,,,456000,,,-2342.12241977,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0033442616615502628,,0.2,97028.25,0.0,,0.03565673828125,-9.427699705958366,,0.9257193803787231,,0.005243187,231319.65798339844,0.0003,280,-19343.01276098059,-2002.9547769510111,0.0,2.104316787574655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-2085.5906553234645,-19805.901064935628,1.7588111675209113,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1.702821390047112,-19651.816430425184,-2055.187226460921,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1823.9334605399356,-18240.5282007367,2.8304270838247656,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-21526.059256142806,-2371.7188592664434,1.693983242640247,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19922.426911062426,2.1416030244684006,0.0,-1929.5610882015396,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18108.459070391145,1.3364202339650395,-1795.4279319658174,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18312.935398674013,2.520258392889637,0.0,-1832.1911581718962
-0.0024709445806365693,102.0,0.2,111858.765625,5.960464477539063e-08,480000,0.0331298828125,-9.389016564190388,-2322.31629294,0.9256870150566101,0.0,0.004515688,253463.512109375,0.0003,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0015049054603878177,,0.2,80529.3671875,-1.1920928955078125e-07,,0.016461181640625,-9.39329494535923,,0.9264059662818909,,0.0031854394,188423.23221435546,0.0003,300,-14385.917216516076,-1171.629515388495,0.0,1.6283126358157787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1481.566535360715,-16202.812382718539,3.4161382409534577,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-0.7053369564991153,-19185.32849881447,-1979.5310795125758,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-2106.9401392707896,-19920.27613609794,2.7124499211303688,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-18535.908789029265,-1867.7963407320342,1.6298758938198552,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17436.468788101913,2.304104444042823,0.0,-1515.3972357943655,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18699.922922686877,1.7131571154010017,-1901.5486442298788,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14830.479914422409,2.809410696895419,0.0,-1255.571063100629
,102.0,,,,504000,,,-1850.4715372700005,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0020731773987790803,,0.2,79276.71875,0.0,,0.025640869140625,-9.395338341593742,,0.9265057444572449,,0.004077865,211309.25180664062,0.0003,310,-18655.63075066178,-1895.4028922232171,0.0,2.449433779584715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1890.9020292955001,-18621.471315973486,3.1418099665882573,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.6986129620253125,-16386.73399162724,-1516.00261156656,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1419.5855015670893,-15815.914348071576,4.918110221830291,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-18879.0761236517,-1936.6053012481254,0.41094730617877534,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24325.96788127791,-0.19469995633506484,0.0,-2661.1482802566466,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20421.210178120244,1.6041824427624902,-2187.1542121294747,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18840.023251107184,1.6766173138638405,0.0,-1920.362159165062
-0.003133495967267663,102.0,0.2,104517.546875,-1.1920928955078125e-07,528000,0.039971923828125,-9.382253010571002,-1878.23254694,0.9236355423927307,0.0,0.004854176,184792.07951660157,0.0003,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.002749715962272603,,0.2,103553.2421875,5.960464477539063e-08,,0.03929443359375,-9.363881713151931,,0.9215378761291504,,0.0054756925,230621.24455566407,0.0003,330,-16675.517228650046,-1575.1797985824596,0.0,1.2452604741222748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1962.1094587987043,-19049.971437022796,1.9325526282462309,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.8474357947957398,-19715.974076201324,-2069.3581151616913,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1535.1319487212108,-16460.745819307722,1.659312169922699,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-18015.83115217741,-1790.4929335711058,0.006074874875626631,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21410.6709320481,1.544007244702036,0.0,-2177.0041625860426,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17619.524223295703,4.274287319344426,-1721.0433245352904,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20718.922747564022,-0.23951304413265312,0.0,-2247.0959448832014
,102.0,,,,552000,,,-1835.8489276399998,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0011858634719828843,,0.2,85038.4296875,-1.1920928955078125e-07,,0.010626220703125,-9.337705309689046,,0.9174268841743469,,0.0029107374,166007.16732177735,0.0003,340,-18595.87204283152,-1897.0678083789508,0.0,1.4074679070252565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1805.150174566288,-18071.445352237417,3.8942825267176047,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1.843081705883803,-17742.573070990653,-1750.1202602043313,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1882.5166735267715,-18550.679846056464,3.388365850693927,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-15866.146574636698,-1432.7092724564561,1.8365100170120383,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17542.491438896708,2.1242471262318046,0.0,-1532.8878202756816,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16191.14233378064,3.3604321851305783,-1488.732487815238,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17809.58976319166,3.8738361881305594,0.0,-1758.6537967200725
-0.002689981192452251,102.0,0.2,82102.9921875,1.1920928955078125e-07,576000,0.029449462890625,-9.295922704041004,-2491.06913534,0.9115400910377502,0.0,0.004759154,165802.81506347656,0.0003,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0036913580013788307,,0.2,123965.5625,-1.1920928955078125e-07,,0.040185546875,-9.276130655407906,,0.9106383323669434,,0.005096169,252560.2296875,0.0003,360,-17576.38307793588,-1717.4595302431505,0.0,3.380683920501999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-2144.7490106572814,-20107.248386764386,2.3592795298888114,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.4376414330986784,-20952.856426150196,-2289.5953791248,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1836.2317998456786,-18226.094552572722,2.5343744168787947,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-20486.002183629087,-2209.8334451073815,2.484747835872476,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18637.668425254033,1.5709919656393312,0.0,-1714.8640628413089,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16418.673329275087,4.031902338620127,-1533.159123884469,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16760.42376935941,3.1093422130415216,0.0,-1579.8616371062728
,102.0,,,,600000,,,-1745.6173081300003,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.002213618121459149,,0.2,114099.0546875,5.960464477539063e-08,,0.027410888671875,-9.241431131958961,,0.9034496545791626,,0.0050172037,174191.52569580078,0.0003,370,-17993.474821959924,-1797.849506440662,0.0,4.0887027806751615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1626.9677467497647,-16948.502026579667,3.702408986488496,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.212728692958262,-17681.875979992088,-1746.5403920249773,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1756.458292183125,-17705.906750686197,5.4588337354197245,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-15879.084140972609,-1445.0967547586658,1.9010645965628707,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17239.362477613613,2.208934314171383,0.0,-1482.451013916434,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17726.38901802009,4.367772950957308,-1757.4476092876316,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18647.945640789272,2.1841425699005663,0.0,-1907.3567493681096
-0.002198112948826747,102.0,0.2,70030.625,0.0,624000,0.029827880859375,-9.216806218028069,-1746.31088477,0.903268575668335,0.0,0.004460647,150678.81713867188,0.0003,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0037410401964734774,,0.2,66661.765625,1.7881393432617188e-07,,0.0425048828125,-9.226335701346397,,0.9055729508399963,,0.0049734088,162051.92806396485,0.0003,390,-15036.025003972309,-1309.232727077057,0.0,3.046893081679161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1549.703107573304,-16467.02110776875,4.184589611843527,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.4319183087675915,-18049.138971375833,-1808.4700802047312,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1837.6496371790226,-18191.12008423653,4.614623139597601,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-16860.520292625777,-1624.9753555412328,3.5403067702762687,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20923.475488691452,1.9262533970136386,0.0,-2096.1871681789207,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15062.615784561422,3.3611126340544795,-1313.8120767276155,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14769.757503261393,3.4836100770077825,0.0,-1270.1248606205725
,102.0,,,,648000,,,-2045.1623847199999,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0032773219238151794,,0.2,60013.1796875,-1.1920928955078125e-07,,0.041204833984375,-9.233152359724045,,0.9047641754150391,,0.0050871256,146261.80372314452,0.0003,400,-14756.904365009925,-1277.7928979616859,0.0,4.960503793368237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1650.2887939305754,-17029.5645086073,4.513042496020819,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.86774998328089,-17001.061587089098,-1645.8930144981452,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1417.5968227506862,-15587.705991680978,3.6308241371987697,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-18238.40063126853,-1861.4019625798417,4.320190701749502,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18678.643786220313,4.488941880776096,0.0,-1724.6112395841649,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17553.34507217667,3.8020390605225622,-1748.5412177566266,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16497.999481074137,4.0575312178488865,0.0,-1566.405778063544
-0.0025961043949791927,102.0,0.2,80766.1484375,0.0,672000,0.02850341796875,-9.236154398322105,-2035.2938628699997,0.9061363935470581,0.0,0.004541585,142432.14027099608,0.0003,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0026859756901103536,,0.2,67511.1328125,0.0,,0.03321533203125,-9.217978344857693,,0.9016159772872925,,0.005044413,108943.43768310547,0.0003,420,-17444.844171728895,-1725.4927150321923,0.0,6.337019744044913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1589.5515695984877,-16676.893783226406,4.3876057274246385,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,5.64442802747068,-14241.917354047822,-1199.978987035436,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1481.9435309994158,-15923.222439419269,4.391457762869507,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-14358.816102888411,-1220.202521163887,5.384837349153291,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17599.238134926032,6.6568936076842204,0.0,-1546.8782494286968,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17085.240550617076,4.357020407478298,-1675.7454455103157,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14598.336890044875,4.894385021419405,0.0,-1254.9655333622372
,102.0,,,,696000,,,-1897.2816920199996,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.002586884264746914,,0.2,54552.7265625,0.0,,0.03385009765625,-9.19388850480318,,0.8989797830581665,,0.0050169462,128396.85286865235,0.0003,430,-15662.332818566534,-1433.6451773112321,0.0,3.2413742168056787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1515.8015615329666,-16076.83096293001,2.814734377963411,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.1976692502877118,-15774.522712503935,-1456.7997880009498,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1460.1444845834026,-15760.681474653544,4.015905474476507,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-18553.2661122552,-1923.0998508950686,2.373832185861354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16361.164589874063,5.285621337035937,0.0,-1339.1613863160471,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17164.244859450668,3.393042550462596,-1688.9488524589099,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19958.1776707815,3.2065453829857833,0.0,-2163.9178238465724
,102.0,,,,720000,,,-1815.8916633800004,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.002152513694454683,102.0,0.2,60998.125,0.0,744000,0.026666259765625,-9.128336401283741,-2047.78256233,0.8893900513648987,0.0,0.004140079,123873.58420410156,0.0003,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-16471.5161821527,-1579.0961765900963,0.0,5.596812897979567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1410.0702713649562,-15423.047454080126,4.482362351598172,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.963012753877433,-15513.85752863072,-1425.1859341923223,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1659.705727428914,-16877.88633889726,5.311337612699208,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-17376.44103985898,-1744.2499607946843,3.929787484854012,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19401.274733711918,3.6216429630885387,0.0,-1828.747431915074,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16710.761180131103,4.285132651973216,-1624.825329340492,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17141.983302266115,5.038518136308998,0.0,-1702.6157351806612
-0.0033997340338828507,102.0,0.2,100706.03125,-1.1920928955078125e-07,768000,0.0437255859375,-9.098653179407119,-1643.73026763,0.8877274394035339,0.0,0.0053327233,158491.72447509767,0.0003,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-16429.46905958557,-1599.9856264157393,0.0,4.059116484812246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1590.4911543345486,-16405.80794126004,3.008164124545405,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2.899905102624984,-18202.492816775826,-1898.3303745652565,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1556.832725539446,-16201.954718771816,3.4919390774730297,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-16532.20654477994,-1621.6226818537848,4.239924390452705,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18033.43875661822,0.17417035109103346,0.0,-1612.9289631208023,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15458.902740468377,3.2607065926844165,-1427.259496670746,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16852.868167671902,3.860350489855632,0.0,-1669.3533784351605
-0.0010778553983982419,102.0,0.2,60396.03125,0.0,792000,0.011376953125,-9.007793459296227,-1483.3735815800005,0.8731006383895874,0.0,0.0032122924,122893.0460571289,0.0003,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-17218.303485686054,-1748.9140431458814,0.0,4.1817955315378645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1394.0896628482685,-15162.828220830168,5.269959376574766,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,5.040498065460816,-15165.681392375001,-1390.335730127961,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1701.5806508551445,-16961.040417381697,5.058914624862625,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-16960.12113690857,-1703.867138400891,4.1652822494623,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18090.788555718762,4.828726926723174,0.0,-1626.9751528798442,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16861.91821605368,5.086073342018126,-1681.7541093509653,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16022.088618133235,4.922265461876551,0.0,-1543.118701817407
-0.0026675818658986826,102.0,0.2,54379.77734375,0.0,816000,0.033154296875,-8.947755682468415,-1838.8078730700001,0.8670818209648132,0.0,0.004374836,125295.12076416015,0.0003,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.002349708779365756,,0.2,61596.15234375,0.0,,0.033349609375,-8.932215967774392,,0.8678786754608154,,0.004382048,120555.93192138671,0.0003,500,-14161.032778310468,-1239.0218408455912,0.0,3.3347111271846583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1558.093230917485,-16035.092417364134,3.562828023462741,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,5.358613140191834,-15273.814627973607,-1423.5093844691266,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1481.4497245423709,-15624.16555907974,3.4071313624150874,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-17285.541191612763,-1766.397740046435,8.125874777635088,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15726.16115664728,3.291810976099215,0.0,-1231.3336704173141,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18295.17139785765,2.095053450154821,-1919.3052864264355,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14869.187269762342,3.180309791286729,0.0,-1358.726521418341
-0.0022831533726275664,101.83,0.2,90012.203125,-1.1920928955078125e-07,840000,0.030804443359375,-8.911862047016621,-1598.15794147,0.8635879755020142,0.0,0.0045088213,148587.8771118164,0.0003,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1879.4590160817602,-18001.300769050747,5.167221239972175,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15396.651305585201,2.8949236659040896,0.0,-1447.3984745967675
,,,,,,,,,,,,,,,-15051.987485343674,-1390.186025680319,0.0,4.673111456374426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.584787281993665,-18639.37642370396,-1988.8291912326576,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1734.4473616798596,-17159.28434616221,3.5516373194847906,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-14585.99322272758,-1311.3984625185115,3.5512587305859884,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16709.201828077545,3.3101577968170846,0.0,-1395.1921291430676,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15147.209045916938,5.734431427346292,-1398.7842724134991,0.0,,,,
-0.0029236207868962084,100.87,0.2,56252.17578125,0.0,864000,0.03123779296875,-8.88632261455059,-1306.21630963,0.8613579869270325,0.01,0.0044026356,113864.88284912109,0.0003,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,5.009013313508313,-17889.4572314355,-1902.1835518860923,0.0,,,,,,,,,,,,,,,,,,,,
-0.0021610378818877505,,0.2,81292.6796875,5.960464477539063e-08,,0.029638671875,-8.856257475912571,,0.8567055463790894,,0.00453831,136669.04819335937,0.0003,530,,,,,,,,,,,,,,,,,,,,,,,,,-14744.782231103434,5.796427468766092,-1355.8851326526712,0.0,,,,
,,,,,,,,,,,,,,,-14933.881346850225,-1379.1074072224203,0.0,5.112182747385395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1644.945950298277,-16564.760225703452,6.160912681047808,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1511.6299997593146,-15731.339256845458,4.72512361840269,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-14902.308575623834,-1371.1360087371822,5.402912799876722,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17956.593458028285,4.59258221497427,0.0,-1604.373158553021,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16768.366657747487,6.7924997273633245,0.0,-1692.428609351945
